Anon Student Id	Session Id	Time	Problem Start Time	Level (Topic)	Problem Name	Condition Name	Condition Type	Condition Name	Condition Type	Condition Name	Condition Type	Action	Selection	KC (Topic)	KC (LO)	School	Class	CF (Exemplar Answer)	CF (Question Type)	CF (Original Due Date)	CF (Response Time)	CF (Parent Question ID)	CF (Experiment ID)	Step Name	CF (Stage)	CF (Key)	CF (LLM Evaluation)	CF (LLM Explanation)	CF (LLM Outcome)	CF (System Outcome)	CF (Anon Teacher Id)	CF (Course)	Outcome
23956	3687	2024-04-13 05:00:00	2024-03-25 21:39:37	6.5C Formation of a New Substance	Melting ice is an example of a physical change.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.5C Formation of a New Substance	I can differentiate between a chemical and physical change	125240	2813	TRUE	select_one_multiple_choice	2024-04-13 05:00:00 UTC	2024-04-13T05:00:00.000Z	103924	35	103927	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23956	3687	2024-04-13 05:00:00	2024-03-25 21:39:37	6.5C Formation of a New Substance	Physical changes alter appearance without changing the substance's _____ .	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Et iure nisi cupiditate.	6.5C Formation of a New Substance	I can differentiate between a chemical and physical change	125240	2813	identity	short_answer	2024-04-13 05:00:00 UTC	2024-04-13T05:00:00.000Z	103924	35	103925	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3687	2024-04-13 05:00:00	2024-03-25 21:39:37	6.9A Thermal Energy Transfer	How does temperature equilibrium affect system stability?	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Omnis ullam nesciunt tempore.	6.9A Thermal Energy Transfer	I can explain that all objects try to reach equilibrium in temperature	125240	2813	makes more stable	free_response	2024-04-13 05:00:00 UTC	2024-04-13T05:00:00.000Z	103860	35	103862	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3687	2024-04-13 05:00:00	2024-03-25 21:39:36	6.9A Thermal Energy Transfer	Why is radiation significant in environmental science and physics?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Quia id qui eligendi.	6.9A Thermal Energy Transfer	I can explain that radiation is the transfer of heat through waves in space	125240	2813	Key heat transfer	free_response	2024-04-13 05:00:00 UTC	2024-04-13T05:00:00.000Z	103888	35	103890	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3687	2024-04-13 05:00:00	2024-03-25 21:39:36	6.9A Thermal Energy Transfer	Why is the study of radiation important in fields like environmental science and physics?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	It is a key form of heat transfer	6.9A Thermal Energy Transfer	I can explain that radiation is the transfer of heat through waves in space	125240	2813	It is a key form of heat transfer	select_one_multiple_choice	2024-04-13 05:00:00 UTC	2024-04-13T05:00:00.000Z		35	103888	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23956	3687	2024-04-13 05:00:00	2024-03-25 21:39:36	6.9A Thermal Energy Transfer	Radiation is a key form of _____ transfer important in environmental science and physics.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Iure repudiandae occaecati suscipit.	6.9A Thermal Energy Transfer	I can explain that radiation is the transfer of heat through waves in space	125240	2813	heat	short_answer	2024-04-13 05:00:00 UTC	2024-04-13T05:00:00.000Z	103888	35	103889	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3687	2024-04-13 05:00:00	2024-03-25 21:39:36	6.9A Thermal Energy Transfer	Radiation is only marginally important in understanding environmental science and physics.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	FALSE	6.9A Thermal Energy Transfer	I can explain that radiation is the transfer of heat through waves in space	125240	2813	FALSE	select_one_multiple_choice	2024-04-13 05:00:00 UTC	2024-04-13T05:00:00.000Z	103888	35	103891	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23956	3687	2024-04-13 05:00:00	2024-03-25 21:39:36	6.10B Rock Cycle	How do rocks transform into different types?	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Eligendi consequatur expedita sunt.	6.10B Rock Cycle	I can describe how a rock is formed through a cycle	125240	2813	through the rock cycle	free_response	2024-04-13 05:00:00 UTC	2024-04-13T05:00:00.000Z	103408	35	103410	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3687	2024-04-13 05:00:00	2024-03-25 21:39:36	6.10B Rock Cycle	Igneous rocks are characterized by a crystalline texture.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	FALSE	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2813	TRUE	select_one_multiple_choice	2024-04-13 05:00:00 UTC	2024-04-13T05:00:00.000Z	103400	35	103403	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3687	2024-04-13 05:00:00	2024-03-25 21:39:35	6.10B Rock Cycle	What texture is characteristic of igneous rocks?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Placeat a aperiam modi.	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2813	Crystalline	free_response	2024-04-13 05:00:00 UTC	2024-04-13T05:00:00.000Z	103400	35	103402	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3687	2024-04-13 05:00:00	2024-03-25 21:39:35	6.10B Rock Cycle	What is a distinguishing feature of igneous rocks?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Layered appearance	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2813	Crystalline texture	select_one_multiple_choice	2024-04-13 05:00:00 UTC	2024-04-13T05:00:00.000Z		35	103400	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3687	2024-04-13 05:00:00	2024-03-25 21:39:35	6.10B Rock Cycle	Igneous rocks are characterized by their _____ texture.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Doloremque sit rerum iusto.	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2813	crystalline	short_answer	2024-04-13 05:00:00 UTC	2024-04-13T05:00:00.000Z	103400	35	103401	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3686	2024-04-12 05:00:00	2024-03-25 21:39:35	6.5C Formation of a New Substance	All color changes in substances are due to physical changes.	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	FALSE	6.5C Formation of a New Substance	I can identify the evidences of a chemical change	125240	2813	FALSE	select_one_multiple_choice	2024-04-12 05:00:00 UTC	2024-04-12T05:00:00.000Z	103940	35	103943	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23956	3686	2024-04-12 05:00:00	2024-03-25 21:39:35	6.5C Formation of a New Substance	Mixing vinegar with baking soda does not result in any noticeable change.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.5C Formation of a New Substance	I can analyze two substances and combine them to see a chemical change.	125240	2813	FALSE	select_one_multiple_choice	2024-04-12 05:00:00 UTC	2024-04-12T05:00:00.000Z	103964	35	103967	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3686	2024-04-12 05:00:00	2024-03-25 21:39:35	6.5C Formation of a New Substance	Why does a temperature change in a mixture indicate a chemical reaction?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Fuga itaque exercitationem neque.	6.5C Formation of a New Substance	I can analyze two substances and combine them to see a chemical change.	125240	2813	Energy is absorbed or released	free_response	2024-04-12 05:00:00 UTC	2024-04-12T05:00:00.000Z	103984	35	103986	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3686	2024-04-12 05:00:00	2024-03-25 21:39:35	6.5C Formation of a New Substance	What might the formation of gas in a mixture indicate?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	A chemical change	6.5C Formation of a New Substance	I can analyze two substances and combine them to see a chemical change.	125240	2813	A chemical change	select_one_multiple_choice	2024-04-12 05:00:00 UTC	2024-04-12T05:00:00.000Z		35	103972	experiment	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23956	3686	2024-04-12 05:00:00	2024-03-25 21:39:35	6.5C Formation of a New Substance	In a chemical reaction, the _____ of mass states that total mass remains unchanged.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Molestiae veniam vel ut.	6.5C Formation of a New Substance	I can analyze two substances and combine them to see a chemical change.	125240	2813	conservation	short_answer	2024-04-12 05:00:00 UTC	2024-04-12T05:00:00.000Z	103980	35	103981	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3686	2024-04-12 05:00:00	2024-03-25 21:39:34	6.9A Thermal Energy Transfer	A cup of coffee _____ down is an example of temperature equilibrium.	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Voluptas non perspiciatis velit.	6.9A Thermal Energy Transfer	I can explain that all objects try to reach equilibrium in temperature	125240	2813	cooling	short_answer	2024-04-12 05:00:00 UTC	2024-04-12T05:00:00.000Z	103856	35	103857	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3686	2024-04-12 05:00:00	2024-03-25 21:39:34	6.9A Thermal Energy Transfer	How does conduction transfer heat?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Maiores optio soluta est.	6.9A Thermal Energy Transfer	I can identify the three types of thermal energy transfer: convection, conduction and radiation	125240	2813	Through direct contact	free_response	2024-04-12 05:00:00 UTC	2024-04-12T05:00:00.000Z	103768	35	103770	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3686	2024-04-12 05:00:00	2024-03-25 21:39:34	6.9A Thermal Energy Transfer	Convection is the transfer of heat through the movement of fluids like air and water.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	FALSE	6.9A Thermal Energy Transfer	I can identify the three types of thermal energy transfer: convection, conduction and radiation	125240	2813	TRUE	select_one_multiple_choice	2024-04-12 05:00:00 UTC	2024-04-12T05:00:00.000Z	103772	35	103775	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3686	2024-04-12 05:00:00	2024-03-25 21:39:34	6.9A Thermal Energy Transfer	What is unique about how radiation transfers heat?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	It requires direct contact between objects	6.9A Thermal Energy Transfer	I can identify the three types of thermal energy transfer: convection, conduction and radiation	125240	2813	It happens through electromagnetic waves without a medium	select_one_multiple_choice	2024-04-12 05:00:00 UTC	2024-04-12T05:00:00.000Z		35	103776	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3686	2024-04-12 05:00:00	2024-03-25 21:39:34	6.9A Thermal Energy Transfer	_______ is the type of thermal energy transfer that occurs due to temperature differences causing fluid movement.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Architecto dolores et qui.	6.9A Thermal Energy Transfer	I can identify the three types of thermal energy transfer: convection, conduction and radiation	125240	2813	Convection	short_answer	2024-04-12 05:00:00 UTC	2024-04-12T05:00:00.000Z	103788	35	103789	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3686	2024-04-12 05:00:00	2024-03-25 21:39:34	6.10B Rock Cycle	Sedimentary rocks form from _____ compression.	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Fugiat impedit et ipsam.	6.10B Rock Cycle	I can describe how a rock is formed through a cycle	125240	2813	sediment	short_answer	2024-04-12 05:00:00 UTC	2024-04-12T05:00:00.000Z	103412	35	103413	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23956	3686	2024-04-12 05:00:00	2024-03-25 21:39:34	6.10B Rock Cycle	Metamorphic rocks become igneous rocks through _____ and cooling.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Consectetur mollitia earum error.	6.10B Rock Cycle	I can explain how an igneous rock is transformed from a metamorphic and sedimentary rock	125240	2813	melting	short_answer	2024-04-12 05:00:00 UTC	2024-04-12T05:00:00.000Z	103484	35	103485	experiment	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
