Anon Student Id	Session Id	Time	Problem Start Time	Problem Name	Level (Course)	Input	Condition Name	Condition Type	Condition Name	Condition Type	Action	Selection	KC (Topic)	KC (LO)	School	Class	CF (Exemplar Answer)	CF (Question Type)	CF (Original Due Date)	CF (Response Time)	CF (Completion Time)	CF (Experiment ID)	CF (Stage)	CF (Anon Teacher Id)	CF (Course)	CF (Question Id)	CF (Assignment Day)	Outcome
31	457	1738933697094.6736	1738933632387.6736	This is a placeholder SHA question for LO7 Set3?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 7	103	1	2	placeholder	Short Answer	1738940742801	64707	1738933714989.6736	1	learning	101	AP Biology	spacing-1007-sha-103	W3D2	CORRECT
31	457	1738933741241.6736	1738933714989.6736	This is a placeholder MCQ question for LO7 Set3?	AP Biology	a	narrow	Standard Spacing	low	Question Variability	Select	a	Learning Objective 7	103	1	2	a	Multiple Choice	1738940742801	26252	1738933745215.6736	1	learning	101	AP Biology	spacing-1007-mcq-103	W3D2	CORRECT
31	457	1738933803512.6736	1738933745215.6736	This is a placeholder SHA question for LO12 Set2?	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 12	102	1	2	placeholder	Short Answer	1738940742801	58297	1738933812092.6736	1	learning	101	AP Biology	spacing-1012-sha-102	W3D2	CORRECT
31	457	1738933865492.6736	1738933812092.6736	This is a placeholder MCQ question for LO7 Set3?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 7	103	1	2	a	Multiple Choice	1738940742801	53400	1738933880985.6736	1	learning	101	AP Biology	spacing-1007-mcq-103	W3D2	INCORRECT
31	458	1739452481823.091	1739452416337.091	This is a placeholder MCQ question for LO4 Set3?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 4	103	1	2	a	Multiple Choice	1739459142801	65486	1739452492794.091	1	learning	101	AP Biology	spacing-1004-mcq-103	W4D1	INCORRECT
31	458	1739452559308.091	1739452492794.091	This is a placeholder SHA question for LO4 Set3?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 4	103	1	2	placeholder	Short Answer	1739459142801	66514	1739452568024.091	1	learning	101	AP Biology	spacing-1004-sha-103	W4D1	CORRECT
31	458	1739452622906.091	1739452568024.091	This is a placeholder FIB question for LO5 Set4 with _____	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 5	104	1	2	placeholder	Fill in Blank	1739459142801	54882	1739452634637.091	1	learning	101	AP Biology	spacing-1005-fib-104	W4D1	INCORRECT
31	458	1739452688221.091	1739452634637.091	This is a placeholder SHA question for LO4 Set3?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 4	103	1	2	placeholder	Short Answer	1739459142801	53584	1739452700604.091	1	learning	101	AP Biology	spacing-1004-sha-103	W4D1	CORRECT
31	458	1739452747849.091	1739452700604.091	This is a placeholder FIB question for LO4 Set3 with _____	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 4	103	1	2	placeholder	Fill in Blank	1739459142801	47245	1739452757304.091	1	learning	101	AP Biology	spacing-1004-fib-103	W4D1	CORRECT
31	458	1739452811768.091	1739452757304.091	This is a placeholder TOF question for LO4 Set3?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 4	103	1	2	true	True or False	1739459142801	54464	1739452825572.091	1	learning	101	AP Biology	spacing-1004-tof-103	W4D1	INCORRECT
31	458	1739452851675.091	1739452825572.091	This is a placeholder FIB question for LO4 Set3 with _____	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 4	103	1	2	placeholder	Fill in Blank	1739459142801	26103	1739452856529.091	1	learning	101	AP Biology	spacing-1004-fib-103	W4D1	INCORRECT
31	458	1739452886382.091	1739452856529.091	This is a placeholder SHA question for LO20 Set6?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 20	106	1	2	placeholder	Short Answer	1739459142801	29853	1739452889926.091	1	learning	101	AP Biology	spacing-1020-sha-106	W4D1	INCORRECT
31	458	1739452924343.091	1739452889926.091	This is a placeholder SHA question for LO4 Set3?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 4	103	1	2	placeholder	Short Answer	1739459142801	34417	1739452929276.091	1	learning	101	AP Biology	spacing-1004-sha-103	W4D1	CORRECT
31	458	1739452960279.091	1739452929276.091	This is a placeholder FIB question for LO8 Set2 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 8	102	1	2	placeholder	Fill in Blank	1739459142801	31003	1739452967137.091	1	learning	101	AP Biology	spacing-1008-fib-102	W4D1	CORRECT
31	458	1739453034491.091	1739452967137.091	This is a placeholder MCQ question for LO4 Set3?	AP Biology	a	narrow	Standard Spacing	low	Question Variability	Select	a	Learning Objective 4	103	1	2	a	Multiple Choice	1739459142801	67354	1739453041788.091	1	learning	101	AP Biology	spacing-1004-mcq-103	W4D1	CORRECT
31	458	1739453079613.091	1739453041788.091	This is a placeholder SHA question for LO1 Set6?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 1	106	1	2	placeholder	Short Answer	1739459142801	37825	1739453088591.091	1	learning	101	AP Biology	spacing-1001-sha-106	W4D1	INCORRECT
31	458	1739453131807.091	1739453088591.091	This is a placeholder TOF question for LO15 Set2?	AP Biology	true	wide	Standard Spacing	low	Question Variability	Select	true	Learning Objective 15	102	1	2	true	True or False	1739459142801	43216	1739453141359.091	1	learning	101	AP Biology	spacing-1015-tof-102	W4D1	CORRECT
31	458	1739453202985.091	1739453141359.091	This is a placeholder TOF question for LO4 Set3?	AP Biology	true	narrow	Standard Spacing	low	Question Variability	Select	true	Learning Objective 4	103	1	2	true	True or False	1739459142801	61626	1739453216469.091	1	learning	101	AP Biology	spacing-1004-tof-103	W4D1	CORRECT
31	458	1739453261273.091	1739453216469.091	This is a placeholder TOF question for LO12 Set4?	AP Biology	true	wide	Standard Spacing	high	Question Variability	Select	true	Learning Objective 12	104	1	2	true	True or False	1739459142801	44804	1739453273594.091	1	learning	101	AP Biology	spacing-1012-tof-104	W4D1	CORRECT
31	458	1739453317398.091	1739453273594.091	This is a placeholder TOF question for LO22 Set1?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 22	101	1	2	true	True or False	1739459142801	43804	1739453326300.091	1	learning	101	AP Biology	spacing-1022-tof-101	W4D1	INCORRECT
31	458	1739453349754.091	1739453326300.091	This is a placeholder SHA question for LO14 Set7?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 14	107	1	2	placeholder	Short Answer	1739459142801	23454	1739453356499.091	1	learning	101	AP Biology	spacing-1014-sha-107	W4D1	CORRECT
31	458	1739453388287.091	1739453356499.091	This is a placeholder SHA question for LO23 Set7?	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 23	107	1	2	placeholder	Short Answer	1739459142801	31788	1739453394622.091	1	learning	101	AP Biology	spacing-1023-sha-107	W4D1	CORRECT
31	458	1739453424934.091	1739453394622.091	This is a placeholder FIB question for LO9 Set4 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 9	104	1	2	placeholder	Fill in Blank	1739459142801	30312	1739453432976.091	1	learning	101	AP Biology	spacing-1009-fib-104	W4D1	CORRECT
31	458	1739453469998.091	1739453432976.091	This is a placeholder TOF question for LO13 Set6?	AP Biology	true	wide	Standard Spacing	high	Question Variability	Select	true	Learning Objective 13	106	1	2	true	True or False	1739459142801	37022	1739453476666.091	1	learning	101	AP Biology	spacing-1013-tof-106	W4D1	CORRECT
31	458	1739453509095.091	1739453476666.091	This is a placeholder FIB question for LO18 Set5 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 18	105	1	2	placeholder	Fill in Blank	1739459142801	32429	1739453514720.091	1	learning	101	AP Biology	spacing-1018-fib-105	W4D1	CORRECT
31	458	1739453550754.091	1739453514720.091	This is a placeholder FIB question for LO4 Set3 with _____	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 4	103	1	2	placeholder	Fill in Blank	1739459142801	36034	1739453555656.091	1	learning	101	AP Biology	spacing-1004-fib-103	W4D1	CORRECT
31	458	1739453578520.091	1739453555656.091	This is a placeholder MCQ question for LO4 Set3?	AP Biology	a	narrow	Standard Spacing	low	Question Variability	Select	a	Learning Objective 4	103	1	2	a	Multiple Choice	1739459142801	22864	1739453584792.091	1	learning	101	AP Biology	spacing-1004-mcq-103	W4D1	CORRECT
31	458	1739453647602.091	1739453584792.091	This is a placeholder MCQ question for LO4 Set3?	AP Biology	a	narrow	Standard Spacing	low	Question Variability	Select	a	Learning Objective 4	103	1	2	a	Multiple Choice	1739459142801	62810	1739453656054.091	1	learning	101	AP Biology	spacing-1004-mcq-103	W4D1	CORRECT
31	459	1739538708279.4683	1739538670215.4683	This is a placeholder TOF question for LO11 Set1?	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 11	101	1	2	true	True or False	1739545542801	38064	1739538712703.4683	1	learning	101	AP Biology	spacing-1011-tof-101	W4D2	INCORRECT
31	459	1739538736244.4683	1739538712703.4683	This is a placeholder SHA question for LO11 Set2?	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 11	102	1	2	placeholder	Short Answer	1739545542801	23541	1739538743103.4683	1	learning	101	AP Biology	spacing-1011-sha-102	W4D2	CORRECT
31	459	1739538797520.4683	1739538743103.4683	This is a placeholder MCQ question for LO13 Set4?	AP Biology	a	wide	Standard Spacing	high	Question Variability	Select	a	Learning Objective 13	104	1	2	a	Multiple Choice	1739545542801	54417	1739538804782.4683	1	learning	101	AP Biology	spacing-1013-mcq-104	W4D2	CORRECT
31	459	1739538845523.4683	1739538804782.4683	This is a placeholder MCQ question for LO1 Set6?	AP Biology	a	wide	Standard Spacing	low	Question Variability	Select	a	Learning Objective 1	106	1	2	a	Multiple Choice	1739545542801	40741	1739538851692.4683	1	learning	101	AP Biology	spacing-1001-mcq-106	W4D2	CORRECT
31	459	1739538887785.4683	1739538851692.4683	This is a placeholder TOF question for LO11 Set6?	AP Biology	true	narrow	Standard Spacing	high	Question Variability	Select	true	Learning Objective 11	106	1	2	true	True or False	1739545542801	36093	1739538895184.4683	1	learning	101	AP Biology	spacing-1011-tof-106	W4D2	CORRECT
31	459	1739538936632.4683	1739538895184.4683	This is a placeholder FIB question for LO20 Set6 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 20	106	1	2	placeholder	Fill in Blank	1739545542801	41448	1739538942184.4683	1	learning	101	AP Biology	spacing-1020-fib-106	W4D2	CORRECT
31	459	1739538996506.4683	1739538942184.4683	This is a placeholder MCQ question for LO22 Set2?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 22	102	1	2	a	Multiple Choice	1739545542801	54322	1739539004349.4683	1	learning	101	AP Biology	spacing-1022-mcq-102	W4D2	INCORRECT
31	459	1739539048738.4683	1739539004349.4683	This is a placeholder SHA question for LO9 Set4?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 9	104	1	2	placeholder	Short Answer	1739545542801	44389	1739539056101.4683	1	learning	101	AP Biology	spacing-1009-sha-104	W4D2	CORRECT
31	459	1739539113249.4683	1739539056101.4683	This is a placeholder FIB question for LO12 Set5 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 12	105	1	2	placeholder	Fill in Blank	1739545542801	57148	1739539125557.4683	1	learning	101	AP Biology	spacing-1012-fib-105	W4D2	CORRECT
31	459	1739539159250.4683	1739539125557.4683	This is a placeholder MCQ question for LO5 Set3?	AP Biology	a	wide	Standard Spacing	high	Question Variability	Select	a	Learning Objective 5	103	1	2	a	Multiple Choice	1739545542801	33693	1739539168662.4683	1	learning	101	AP Biology	spacing-1005-mcq-103	W4D2	CORRECT
31	459	1739539206369.4683	1739539168662.4683	This is a placeholder TOF question for LO11 Set1?	AP Biology	true	narrow	Standard Spacing	high	Question Variability	Select	true	Learning Objective 11	101	1	2	true	True or False	1739545542801	37707	1739539215362.4683	1	learning	101	AP Biology	spacing-1011-tof-101	W4D2	CORRECT
31	459	1739539271952.4683	1739539215362.4683	This is a placeholder TOF question for LO15 Set2?	AP Biology	true	wide	Standard Spacing	low	Question Variability	Select	true	Learning Objective 15	102	1	2	true	True or False	1739545542801	56590	1739539282795.4683	1	learning	101	AP Biology	spacing-1015-tof-102	W4D2	CORRECT
31	459	1739539316185.4683	1739539282795.4683	This is a placeholder SHA question for LO8 Set2?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 8	102	1	2	placeholder	Short Answer	1739545542801	33390	1739539325904.4683	1	learning	101	AP Biology	spacing-1008-sha-102	W4D2	CORRECT
31	459	1739539375148.4683	1739539325904.4683	This is a placeholder FIB question for LO11 Set7 with _____	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 11	107	1	2	placeholder	Fill in Blank	1739545542801	49244	1739539386782.4683	1	learning	101	AP Biology	spacing-1011-fib-107	W4D2	INCORRECT
31	459	1739539450196.4683	1739539386782.4683	This is a placeholder SHA question for LO14 Set7?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 14	107	1	2	placeholder	Short Answer	1739545542801	63414	1739539468359.4683	1	learning	101	AP Biology	spacing-1014-sha-107	W4D2	CORRECT
31	459	1739539517186.4683	1739539468359.4683	This is a placeholder FIB question for LO11 Set7 with _____	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 11	107	1	2	placeholder	Fill in Blank	1739545542801	48827	1739539523529.4683	1	learning	101	AP Biology	spacing-1011-fib-107	W4D2	INCORRECT
31	459	1739539586288.4683	1739539523529.4683	This is a placeholder TOF question for LO18 Set1?	AP Biology	true	wide	Standard Spacing	high	Question Variability	Select	true	Learning Objective 18	101	1	2	true	True or False	1739545542801	62759	1739539593640.4683	1	learning	101	AP Biology	spacing-1018-tof-101	W4D2	CORRECT
31	459	1739539635534.4683	1739539593640.4683	This is a placeholder TOF question for LO11 Set2?	AP Biology	true	narrow	Standard Spacing	high	Question Variability	Select	true	Learning Objective 11	102	1	2	true	True or False	1739545542801	41894	1739539646458.4683	1	learning	101	AP Biology	spacing-1011-tof-102	W4D2	CORRECT
31	459	1739539675433.4683	1739539646458.4683	This is a placeholder TOF question for LO11 Set7?	AP Biology	true	narrow	Standard Spacing	high	Question Variability	Select	true	Learning Objective 11	107	1	2	true	True or False	1739545542801	28975	1739539683052.4683	1	learning	101	AP Biology	spacing-1011-tof-107	W4D2	CORRECT
31	459	1739539744511.4683	1739539683052.4683	This is a placeholder MCQ question for LO11 Set2?	AP Biology	a	narrow	Standard Spacing	high	Question Variability	Select	a	Learning Objective 11	102	1	2	a	Multiple Choice	1739545542801	61459	1739539757322.4683	1	learning	101	AP Biology	spacing-1011-mcq-102	W4D2	CORRECT
31	459	1739539809559.4683	1739539757322.4683	This is a placeholder FIB question for LO23 Set2 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 23	102	1	2	placeholder	Fill in Blank	1739545542801	52237	1739539820601.4683	1	learning	101	AP Biology	spacing-1023-fib-102	W4D2	CORRECT
31	459	1739539866406.4683	1739539820601.4683	This is a placeholder MCQ question for LO11 Set6?	AP Biology	a	narrow	Standard Spacing	high	Question Variability	Select	a	Learning Objective 11	106	1	2	a	Multiple Choice	1739545542801	45805	1739539877953.4683	1	learning	101	AP Biology	spacing-1011-mcq-106	W4D2	CORRECT
31	459	1739539902686.4683	1739539877953.4683	This is a placeholder MCQ question for LO11 Set1?	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 11	101	1	2	a	Multiple Choice	1739545542801	24733	1739539908950.4683	1	learning	101	AP Biology	spacing-1011-mcq-101	W4D2	INCORRECT
